Name	Description	Control	Treatment
PLOD1	18341	293.259836013197	338.078654266712
R3HDM4	19316	392.338992621673	450.678821467576
AKT1	589	903.778783093575	982.127311301334
CCDC121	2791	37.576056015849	23.4699595333288
SLC25A14	21212	50.7569765329795	34.1791830281233
LACC1	9861	107.864471498068	76.5144913940553
ZNF529	25978	209.834722754995	174.920486912575
EIF1AD	5522	155.195928348935	188.1376384736
FAR2	6380	340.146787404069	295.248892407127
GOT2	7516	688.092588747215	756.209050325377
EEFSEC	5447	88.8055457448837	114.228547446878
ATRX	1470	1178.42419881358	1268.12181221625
HYLS1	8596	53.2006175386917	36.1950349738987
PANK3	17550	855.90700484356	783.261430347358
POLR3GL	18494	194.695941250551	161.135183288769
RAE1	19437	233.742604143942	196.8500290082
PTBP1	19116	2610.21678256813	2747.33299521381
CDK15	3208	60.5138514593696	42.3305536195368
COPRS	3968	157.639569354647	125.406073330153
ACP6	191	90.2908935361414	67.8187424718385
KLHL23	9589	8.78236670684842	2.55072078378827
DNALI1	5113	8.78236670684842	2.54834341059065
SNAI3	21669	26.8299319562015	12.7583586653366
LOC100506159	11307	5.36274339022286	13.2599442785828
ALG11	626	69.7643090881587	47.9335808003595
PREX1	18801	1090.69339950151	1008.09093466171
NHLRC3	16363	309.853009390095	267.16719005348
CDC42BPB	3146	265.458344020197	307.978722594092
VLDLR	25049	63.4403243007381	85.1460512399364
ASIC4	1281	19.5166980355235	9.68465590952353
PSIP1	19047	1348.77807185479	1256.35711528462
IL17RA	8799	608.011920145689	688.979856275097
SLC25A17	21215	170.783637587489	139.167603221982
CCDC86	2915	78.580579896553	102.494756366813
SMG1P7	21601	46.850099106583	65.8005131528655
RAB22A	19338	284.031489754981	327.821091548014
TFB2M	23310	134.697351637012	107.096989694341
LOC100190986	11197	486.009709007408	543.058657507547
SEC22C	20694	651.935546410903	717.905445850996
MAP1LC3A	13025	18.057883888954	30.592007793076
CASP8AP2	2707	586.566842950283	527.276520923548
TOP3A	24000	345.48004896686	393.633491566868
SCG2	20573	14.1436360056997	25.4953209718946
CLEC14A	3688	1.9504905304551	7.64740760496958
BIN3	1724	132.732120192841	163.160544727335
HERC2P9	8078	170.768896673773	136.64065617017
NGEF	16351	0.487254109770885	6.62046264650094
LOC100506860	11357	9.27109490799086	18.8558393398127
ZNF337-AS1	25850	18.0534616148393	8.67197519024061
SCML1	20597	16.1044451757557	28.0460417556829
PADI4	17505	51.2398083686357	70.8829357348611
VWA9	25141	431.908287817752	381.38385063437
MYO10	15940	69.2976922575896	91.8093066039945
ZNF706	26136	142.006163283575	173.368182608884
ZSWIM3	26316	82.4771386833485	61.1863929593495
AKR1C3	579	268.872070971336	229.42936026868
RASA4CP	19511	16.5872770114119	7.64740760496958
RBM6	19610	465.071049109604	520.656058277047
C12orf66	2011	85.3947669764875	63.7276042503473
RUVBL1	20383	506.509759810702	564.45333076516
SMARCA5	21566	1417.54133907872	1515.39433110546
MRPL10	15595	307.899570676897	265.648168974555
LINC00339	10212	91.2654017556831	68.8361779375167
ECH1	5399	404.552775376119	456.36981145671
AK4	546	476.787259114678	423.714404253907
EIF2B5	5537	404.033091256174	355.444001005972
RSL24D1	20323	1074.06632202306	992.767590973398
TUBGCP5	24532	269.845105099506	223.904786403379
MEIS1	13307	261.070108849516	222.359614219281
ZNF148	25723	723.676879674205	657.753129969708
ELP5	5625	183.472881720734	218.767684237838
SCAF11	20521	1382.50031773362	1478.73099374309
POFUT1	18439	518.225969815777	462.973632490828
MGAT2	13403	848.125680000941	776.602929729695
PAXBP1	17633	385.483530983335	435.947403574021
THG1L	23390	149.814021770882	120.837123227391
LOC101929331	11956	7.80785848730665	2.04438042414681
SLC35D3	21332	7.80491030456353	2.04200305094919
CCL4	2960	0.488728201142446	6.63710425888427
RFC3	19734	518.717646199662	463.53940718041
HLA-DMA	8241	339.166382819041	386.513820680318
PLEKHH3	18313	11.2289558953038	22.9327133221183
GUSBP3	7868	54.1707034841188	37.2409989179483
RBM26	19589	535.789229138102	595.102395514979
C6orf226	2393	7.81228076142133	2.03724830455395
SLC43A1	21390	425.537132106442	375.809351931919
NRXN2	16683	15.1225664993562	27.0381157827952
ACBD4	152	44.8951863020132	29.5721949542002
SPIN4	22382	445.044985593736	394.194511510054
MTBP	15757	182.997420341935	150.89901692885
RFT1	19749	279.601980025896	239.672658748193
CATSPER2	2720	5.85736795685155	1.0221902120734
STAG3L3	22629	146.902289843229	118.305421429184
STAG3L5P-PVRIG2P-PILRB	22632	121.513482937139	150.437846659963
MCFD2	13196	713.403268810613	781.706748670469
WHAMM	25273	87.8487266218007	112.704771621559
CHEK1	3497	571.913841464239	514.026086137755
IFT122	8702	252.752884881865	293.713229715819
LOC100505549	11268	14.6382605723284	26.0159255707218
FAT1	6397	14.6441569378146	26.0016613315361
TMEM25	23740	21.4775072055795	11.2179412276336
XPO6	25383	1165.2978196772	1080.94930699799
SESTD1	20849	286.447123024634	329.90588731652
GLS	7355	731.000432234484	800.018209679479
BTN2A1	1905	94.177133683336	119.843461493689
ITPK1	9106	399.664019273323	450.693085706762
WHSC1	25277	2087.18902804048	2206.35437872837
C22orf29	2262	250.851039366671	213.131373832249
C5AR2	2352	14.1480582798144	33.118954844888
NBR1	16117	609.503164302433	549.629195316898
LINC00674	10416	739.776902575846	673.570927151672
SLCO4C1	21507	126.873278144618	100.43611170348
RAB5C	19383	350.386494166115	398.226215401605
CTNNBL1	4339	637.811073593034	702.192253089727
FAM46B	6254	6.83335026776488	1.53090794491249
MRPS22	15657	361.100188215588	315.618998079469
ZNF488	25945	6.83040208502176	1.52615319851725
GIN1	7273	50.758450624351	33.6728426684819
USP30	24918	120.512441072909	94.8354618958552
SAC3D1	20436	78.0771107816949	57.606349843895
ZNF844	26239	106.885541004411	79.062834804646
UHRF2	24773	427.945394919236	378.352940596114
FAM20A	6175	20.5074212601524	35.1894863742087
MTRF1L	15810	242.535289490392	282.49053374179
PRKD3	18853	725.147486551747	659.788000901064
ZNF3	25821	243.034336331135	282.965968249863
NPFF	16559	3.41667513388244	0.0
IL23R	8833	3.41520104251088	0.0
VPS11	25067	423.555685657184	374.323614077761
HSPA2	8527	35.1368372842515	51.4850954374427
ZBTB24	25493	227.409774808292	191.729568455043
CDC16	3130	276.223631267674	318.678436596096
MIR600HG	14884	117.593338688398	92.2776089924741
AIP	537	268.891234159166	229.961851733496
PHF2	18026	384.557667779054	434.426005121899
IQCD	8978	8.29806077982065	17.3415730072836
CEP170B	3361	8.29806077982065	17.339195634086
RAB1A	19334	488.962715493464	545.091151065706
LIN9	10113	151.757141844479	122.874371531945
TRMT13	24257	101.990888536129	78.5208338470403
LOC729737	12579	32.197097620539	47.94309029315
TIMELESS	23443	540.208420227586	599.103193554961
PGK1	17984	3191.06629624186	3340.90448278388
ZNRF1	26271	410.410143332971	362.073973145263
TMEM132E	23609	1.46176232931266	6.63234951248903
C5orf34	2359	99.0496747810448	75.9843773024377
ELF4	5592	545.088331782153	604.294975304047
LRP3	12676	131.251194675699	104.527249924972
AKAP9	567	1539.1462156809	1441.96067458682
RAB30-AS1	19350	47.8231332347532	32.1324252307789
ANKRD20A9P	786	265.978028140142	318.119794026107
SNX14	22151	593.43999368508	534.923928528517
ZNF852	26245	39.0437147106479	56.0992156309587
DAGLB	4570	232.779888655373	196.828632649422
FERMT1	6541	40.490736126245	25.4905662254994
TRAF6	24105	221.54208821184	259.543556180486
ZNF777	26186	143.941912900315	174.903845300191
KTN1	9845	1546.00757368472	1646.52705502272
FLRT3	6722	0.488728201142446	4.58796908834223
UCN2	24728	0.487254109770885	4.58796908834223
TST	24387	296.701570700396	255.944494079451
VPS51	25094	1127.2595691049	1045.36046205803
TRIM56	24213	370.368334940836	321.300478575813
SAE1	20440	1213.6406370319	1128.3813021851
PPM1L	18634	98.0781147442462	123.903693863612
PTENP1	19134	18.5421898159817	9.17831554988207
SPPL2B	22415	355.724178003022	311.059557469498
FSCN1	6888	965.724915054826	1044.27883751601
ABHD16B	106	70.7565064041592	51.4874728106403
UQCR11	24834	439.668975381169	492.536317952238
SRP19	22498	145.428734782944	176.453772230685
TMEM159	23636	171.29005488509	140.727039645266
CCDC28A	2861	163.963554142068	134.113709118357
CBX4	2755	145.930729806431	176.955357843931
MELK	13313	297.680501194052	256.961929545129
ALOX15	657	14.1524805539291	6.12125440645233
ZNF287	25817	37.0902759974497	23.4533179209454
TMEM254-AS1	23745	14.1465841884428	6.11649966005709
DTWD2	5289	222.020497773381	187.101184022341
TUB	24502	10.2485513102758	3.5752883690593
LMBR1	11034	433.879415627409	500.699575409639
HAX1	7965	334.760458551901	380.896529260309
CSF3R	4199	796.382402517448	867.387668748419
FERMT3	6543	1266.28029589224	1356.30352824084
FIS1	6633	428.930221778379	379.852942689457
CA13	2499	41.4858816249886	27.0214741704119
ULK3	24780	395.290525016358	348.224480445122
RNF216P1	20002	106.889963278526	133.585972399937
ZNF426	25903	161.02823675247	131.574875200557
SNAPC4	21680	106.860481451095	133.578840280345
COQ6	3985	94.1948227797947	71.8813522149584
KIAA0101	9403	951.194263152621	830.172820935644
SMAD5-AS1	21556	4.88138564593821	12.2425088129047
RAET1E	19438	4.87696337182353	12.2306219469166
NDST3	16189	0.977456402284892	5.61253667361325
MBOAT4	13173	0.977456402284892	5.61015930041563
GNLY	7441	0.975982310913331	5.61015930041563
ATP5D	1405	229.82098580383	268.189380265553
C16orf86	2072	21.955916767121	11.7195268408799
SERPINI1	20838	17.5691556878115	29.5769497005954
ZNF101	25700	164.948381001211	135.138276703628
LRP10	12670	461.630788513776	515.483295513542
PPP1R3D	18676	146.391450271513	117.825232174716
POLD1	18447	959.897028925405	885.21894050296
KIF22	9495	918.89103095333	845.938315907261
ATP5B	1403	4924.22367081975	4737.88403329307
CROCCP3	4149	33.1848726624248	20.4105210167014
ZNF671	26100	150.782633624938	122.396559650675
C11orf84	1986	116.10799089714	154.498079029885
LOC728024	12551	29.2765211446568	17.3368182608884
MTHFSD	15783	91.7423372258531	69.846481283602
DPY19L4	5221	285.484407536064	245.21149685268
NME4	16463	528.015274752341	585.336908916737
SEC22A	20692	126.871804053247	100.973357914691
CYTH2	4547	182.499847592564	216.716171694098
HLF	8264	25.8731128331184	13.7734167578172
LONP1	12606	847.613366337854	920.360879413217
MAGEF1	12971	173.237597232802	142.750023710634
HLA-DQA1	8248	235.223529661085	273.811426431957
NACC2	16030	323.050144912313	280.962003170075
ZNF292	25818	1126.32486135239	1045.35570731163
PP2D1	18567	8.7867889809631	17.8550454865179
SV2A	22840	261.554414776543	223.861993685822
PSTPIP2	19113	799.850670849335	870.366276576327
DNAH1	5043	212.297526948537	178.486265788843
ACTR10	240	236.672025168054	200.926902990506
TMEM120B	23594	62.9412774599947	84.1095967886773
DDAH1	4678	110.767358877491	86.7031102900227
POLG	18457	629.505642356355	691.994124700969
CD58	3095	83.4545950856334	107.073215962365
RNMT	20035	494.351992528375	549.745686603582
CDHR1	3193	40.9897829669883	58.1269544427222
NUDT5	16774	356.252706671196	312.0532192032
RBM7	19611	197.142530439007	232.548233115248
GCA	7149	266.472652706771	228.459472266955
ZNF850	26244	186.446525485992	147.366521277347
PLEKHA8P1	18297	35.1265186446505	20.4105210167014
ANP32A	859	1341.98304796269	1253.37375271032
SUPV3L1	22823	222.554922807042	186.105144915442
C10orf88	1955	89.3090148597418	67.8377614574195
C1orf21	2208	233.24503139457	197.838935995507
FANCB	6366	107.842360127494	84.1286157742583
MYO1H	15955	0.975982310913331	5.61491404681087
HNRNPK	8341	4554.52537731875	4735.0670868426
CFLAR	3451	923.804846609443	999.428468964258
MFN1	13380	288.870126751144	249.321654059752
POLR2C	18473	336.727164087443	382.458343056791
RHNO1	19825	237.643585204852	201.956225322172
C1orf141	2191	6.34904434073711	0.508717732839083
PPP1R2	18662	293.773623767656	336.552501068195
PJA2	18185	1377.04765476973	1470.03999956727
SLC9A1	21480	144.925265668086	175.414940406228
PSMD2	19084	1371.73355639477	1464.49878408958
TMEM9B	23839	164.951329183954	197.334973009063
TAF2	22970	467.039228736517	520.568095468735
ABCG1	89	22.9333731694059	36.199789720294
LRRC75A	12758	62.9427515513663	83.6008790558382
LOC644172	12502	20.0127966935237	33.6371820705176
SEC24D	20702	590.965396760565	651.101761471638
GRIPAP1	7720	243.970518175016	282.989741981839
PPP3R1	18707	764.703514925482	833.260787930643
ZNF639	26074	281.100594639498	242.225756905179
TSTD2	24390	112.242388029148	139.174735341574
FANCF	6371	172.283726292462	135.599446972515
FAF2	5988	590.980137674281	657.182600533731
RPS6KA1	20258	935.005794768687	853.980327331584
SRPK2	22504	532.37255400422	478.237541849198
CTAGE9	4297	4.88285973730978	17.3534598732717
LOC93622	12603	175.177769123656	144.830064732745
INTS6-AS1	8950	11.7132618223315	4.59272383473746
LINC01424	10845	11.7073654568453	4.58559171514461
KRTCAP2	9839	190.783167458669	225.411920616315
NAA16	16005	191.3087479441	225.896864617178
MRPS35	15669	512.386290955384	459.441136839326
C7orf25	2406	96.1276242137911	73.9423742514885
IFT20	8705	72.7187896655867	53.5366079811823
C10orf76	1953	121.517905211253	149.415656447889
TDRKH	23223	108.816868347036	85.1531833595293
CSRP2BP	4237	147.388069861629	117.311759695482
RANBP17	19470	102.481090828643	79.5525335519041
NTHL1	16722	93.2144181947667	71.3892760945026
EPHB4	5746	130.291427369872	159.09318023782
PAXIP1-AS1	17636	67.3413053616483	48.967657878421
C8orf44	2439	38.0721546738493	24.4731307598212
NUCB1	16746	1021.81662724197	1100.87726138702
ATP5L	1417	796.420728893108	726.70342182071
DNAJB2	5069	50.2594037836076	68.8147815787381
UNC119	24790	90.2673080741964	68.8242910715286
ARL11	1141	78.5732094396952	58.6404269219565
PTGES2-AS1	19148	9.2696208166193	3.0641932630226
ZBED3-AS1	25468	9.27551718210555	3.05706114342974
RNVU1-20	20074	9.27109490799086	3.05943851662736
RPGRIP1L	20124	84.4349996706614	63.7561327287187
FZD2	6960	9.26814672524774	3.05943851662736
NEK7	16273	505.578000240936	560.911325620868
NUP37	16799	223.498475107781	189.176470298057
LIMK1	10098	221.545036394583	258.533252834401
IFT88	8716	132.720327461869	106.581139841909
PCYOX1L	17787	168.853784336236	139.208018566341
STIM2	22678	93.6854572994504	118.31968566837
ZNF322	25839	253.275517184553	216.723303813691
DOK2	5163	107.846782401609	134.106576998765
ADAM10	270	1557.27043368157	1432.41390632275
CCDC9	2921	29.2794693273999	44.850368551756
LOC440300	12430	93.6928277563082	71.8932390809464
MAN1C1	13006	16.1029710843842	28.5714011009053
TRO	24270	100.049242553903	77.4938888885716
GPR55	7629	5.36274339022286	0.0
SLC25A22	21222	46.8471509238399	64.7688134480017
DMPK	5023	9.27109490799086	18.3613858461594
SLFNL1-AS1	21518	7.80933257867821	16.3098733024197
EIF3K	5556	1062.81820293993	985.681203311615
PLXNC1	18366	1105.78943235618	1027.04186892943
SUPT5H	22820	532.378450369706	588.93834839097
ZNF709	26139	89.3208075907143	66.8084391257532
MAGEE1	12969	13.1809205171304	5.60540455402039
ANKRD13A	766	1051.10788930034	974.460884710783
GINM1	7274	81.9928327563207	105.050231896996
TMEM251	23741	97.0991842505897	74.9574323439691
CLASP2	3639	910.102767880995	984.145540620307
VPS50	25093	254.241180855865	217.712210800998
ZCCHC24	25556	14.6426828464431	28.027022770102
ZNF599	26045	23.9167259371771	13.2456800393971
RASL11B	19533	2.43921873159755	8.1608800842039
SELT	20726	475.778846793591	425.240557452424
ADAM11	271	2.44069282296911	8.15850271100629
THAP2	23365	34.1593808819666	21.4279564823796
DLGAP3	4995	2.43627054885443	8.15612533780866
LOC100507557	11403	34.1564326992235	21.4089374967986
HIPK3	8152	1008.67992946598	1086.62127800154
CBX3P2	2754	16.1044451757557	7.64740760496958
CASC3	2685	656.337048403928	718.968051407429
ZNF714	26144	307.410842475754	267.209982771037
USP47	24939	956.963185627179	884.241920381642
NRAS	16646	841.767791111975	912.663546971097
OSGEPL1	17382	73.6991942506147	54.5683076860462
PACS1	17497	480.70887745479	553.672786074437
PPM1A	18625	692.429230719891	756.69399432624
CSK	4205	562.193818822138	495.034736525678
CSNK2A2	4225	154.711622421907	185.591672436207
SNX29P2	22166	38.5476160526477	24.9889806122532
ECHDC2	5401	38.543193778533	24.9842258658579
GPR87	7643	20.9843567303224	11.2179412276336
DST	5277	741.734763563159	808.17195764409
LRRC37B	12722	205.434694853341	172.859464876044
CCNJ	2988	118.584061913027	145.845122825225
MRPL57	15643	392.824772640072	347.249837697001
THRAP3	23404	2205.67285174024	2323.19070391578
SIDT2	21024	124.453222600851	162.706506578041
SLC23A2	21200	418.238639099479	468.105979909974
TMCC1	23547	117.111980944113	92.8101004572893
SRGAP2B	22486	134.185037973925	108.100160920833
TVP23C	24551	190.303283805755	224.330296074301
ABCA5	51	166.898871531666	137.665223755441
ATG12	1336	255.698520911063	219.271647224282
NPRL2	16596	107.365424657324	84.1119741618749
KIAA1462	9450	1.46176232931266	6.62284001969856
TNFAIP8	23895	540.694200245985	486.949932383798
HLA-DQB1	8250	465.054834104516	517.511034325305
RAB11FIP3	19324	286.934377134405	328.365469878817
PPP4R1	18710	546.511767735805	617.412277190773
UBE2I	24645	424.537564333583	474.714555690487
LRRC40	12729	313.748094085519	273.34074667028
ILF2	8868	1813.39871913891	1711.34341593467
CLIP1	3725	334.268782168015	378.892564180522
CERS2	3394	1383.43797366887	1474.70166722473
RC3H2	19647	363.055101020158	409.448911375634
TAF7	22978	494.818609358944	443.554395834631
ZSCAN20	26300	85.9026583654603	65.263266941655
ZDHHC13	25571	202.511170194716	170.323008331442
RPF2	20121	158.122401190304	189.159828685674
EYA3	5937	312.798645419294	355.93369975323
MICALCL	13449	11.7058913654737	25.511962584278
HERC2P7	8077	11.221585438446	20.9002197639596
GMIP	7389	253.271094910438	292.179944397709
CYB561D2	4448	152.736072338136	124.93063882208
MEGF8	13300	433.816029698432	484.411098465998
ATP1A3	1383	40.4981065831028	57.1071416038464
TRIM26	24172	158.587543929501	189.649527432932
DMWD	5035	37.085853723335	59.1182388032265
FAM72B	6297	33.1686576573376	16.8281005280493
RRAGC	20288	253.720022644549	214.146431924729
FPR3	6845	21.9647613153504	34.6641270289862
HDAC2	8018	691.964087980694	755.662294621376
ARSD	1218	279.153052291786	241.170283468339
RAD9B	19435	22.9392695348922	12.7512265457437
UTP23	24963	191.299903395871	160.122502569486
GPR146	7583	71.7324887150725	53.0255128751456
GALNT11	7058	183.505311730908	216.706662201308
HEXA-AS1	8094	19.5166980355235	10.1981283887579
BPTF	1820	1553.30459260031	1459.80621058054
ZKSCAN7	25674	45.8682204301834	31.0935934063222
ZNF625	26065	53.1947211732054	37.2362441715531
